system:index,Class,pc1,pc2,.geo
0000000000000000007c_0,0,-0.7104841399193401,-0.8444003522330841,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0,0,-0.7104841514327545,-0.8444003515115969,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e_0,0,-0.7104841620250929,-0.8444005281167014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0,0,-0.7104841608782957,-0.8444005542066588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,0,-0.6459316405153989,-0.9196646772621464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_0,0,-0.710471992109378,-0.8438011451107312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,0,-0.7104555592103776,-0.842996018797716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083_0,0,-0.10072770432023584,-7.6814036554472045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084_0,0,-0.7104511275241414,-0.8448838661643694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_0,0,-0.7104841630282281,-0.8444005102134703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_0,0,-0.71048415946316,-0.8444004363560051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,0,-0.6864572133593756,-0.6082487906388349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088_0,0,-0.710484146059129,-0.8444007774741378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089_0,0,-0.710484163267035,-0.8444005120108802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_0,0,-0.7104841626433925,-0.8444005139276888,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b_0,0,-0.7104841625542156,-0.8444005251181897,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c_0,0,-0.710484157548044,-0.8444005497447152,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d_0,0,0.20406263328767427,1.852824707193592,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e_0,0,-0.7104841624356077,-0.8444004760619166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f_0,0,-0.7104840849632312,-0.844401549671237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090_0,0,-0.7104838940905012,-0.844396825539221,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091_0,0,-0.7104835157099901,-0.8444097236742168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092_0,0,0.056051097410502175,-9.012456697616111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093_0,0,-0.7104840093796003,-0.8444016097129348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094_0,0,-0.7104841476702386,-0.8444004457505545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095_0,0,-0.7104841575356288,-0.8444005442040352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,0,-0.7051308119242262,-0.8188358216748761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097_0,0,-0.7104841327332665,-0.8443998154215838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098_0,0,-0.7104841607659209,-0.8444005566654902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099_0,0,-0.7104841330612216,-0.8444005380396145,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a_0,0,-0.7104840071044122,-0.8443956163052991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b_0,0,4.2477613525141384,-31.524324711290458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c_0,0,-0.7104841599868879,-0.8444005144074592,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_0,0,-0.7104835190868728,-0.8444001606784737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0,0,-0.7104839080660703,-0.8444031293072465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,0,-0.46603206780756984,2.5879472658457097,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,0,-0.7104835099661695,-0.8444059950488035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1_0,0,-0.7104841466337538,-0.8444005656503945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2_0,0,-0.7104840979556084,-0.8443972579221152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_0,0,-0.7104841519964937,-0.8444003409835504,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4_0,0,-0.7104840873782562,-0.8443996125040558,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5_0,0,1.0690863968760294,-23.560816207972806,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6_0,0,-0.7104841416348677,-0.8444007077305901,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7_0,0,-0.7104840834473756,-0.844396787303474,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8_0,0,-0.7104839402663237,-0.8444050670593216,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9_0,0,-0.7104841581374406,-0.8444004157537631,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa_0,0,-0.7104840845394655,-0.844398200104022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab_0,0,-0.7104832272187596,-0.844366717795637,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,0,-0.7072960097713107,-0.8758569161988032,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad_0,0,-0.7104306008442214,-0.8433453375212954,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae_0,0,-0.7104816719333172,-0.8442772611932552,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af_0,0,-0.7104841552343585,-0.8444006328486543,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0_0,0,-0.7104841413593119,-0.8444004693403582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,0,-0.7088761499519537,-0.7954399726450212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2_0,0,-0.7104840624487597,-0.8443983045871303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3_0,0,-0.7066468898057436,-0.7332357173870259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4_0,0,-0.7104776777844687,-0.8440765185873497,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,0,-0.70347910791902,-0.7318740592877478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,0,-0.7104815664349095,-0.8443042778489436,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7_0,0,-0.7104841392944109,-0.8444006141403605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8_0,0,-0.6960914815644355,-0.39404495450794663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9_0,0,-0.5870322176934206,0.6617434707688042,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba_0,0,-0.4428048851939417,-0.9531449986124872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb_0,0,-0.7104841386980826,-0.8444004211236479,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc_0,0,-0.7100590441453235,-0.828277593503833,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,0,-0.7104841555611622,-0.8444005801416066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be_0,0,-0.7104841621305983,-0.844400528096888,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf_0,0,-0.7104841569536415,-0.8444005423853034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,0,-0.7104841483454211,-0.8444006727457961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1_0,0,-0.42381596313100656,0.7073884199694053,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,0,-0.7104837948623198,-0.8444013535080808,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3_0,0,-0.6964235984349373,-0.6165609412400408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4_0,0,-0.7104841584980515,-0.8444005735383989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5_0,0,-0.7104533185907727,-0.8429983846656613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6_0,0,-0.7104841425541139,-0.8444007635822448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7_0,0,-0.7104841595273096,-0.8444005449959365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8_0,0,-0.7104841341570013,-0.8444008249676515,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9_0,0,-0.7095865441335055,-0.8027736686332363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca_0,0,-0.7104841619097731,-0.8444005297878222,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb_0,0,-0.710484162390768,-0.8444004721423636,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc_0,0,-0.7104841583449072,-0.8444005452698622,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd_0,0,-0.7104797292267416,-0.8444696048683454,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce_0,0,-0.7104841146612361,-0.8443999371888162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf_0,0,-0.7090679004436218,-0.8103004241789,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0_0,0,-0.7004798224007901,-0.6331055153880578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1_0,0,-0.7104841608558617,-0.8444005286902377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2_0,0,-0.7102883090753072,-0.8372001213343128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3_0,0,-0.6988458695755987,-0.6084877302770134,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4_0,0,-0.7104841616388725,-0.8444005370876182,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5_0,0,-0.6242591493601279,1.5610833969909719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6_0,0,0.23298087634318226,14.122733970160743,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7_0,0,1.2219621316901539,10.473018392528562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8_0,0,-0.08890043648588206,-4.534776566436576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,0,2.6892778110415567,14.34179320820164,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da_0,0,-0.7104841381007722,-0.8444004314002772,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db_0,0,3.549519578388034,2.9245094145074604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc_0,0,1.0931716138023042,-19.324430701473553,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd_0,0,-0.6595026398422529,-0.3424626153088116,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de_0,0,-0.7104841621106646,-0.8444005267198459,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,0,-0.7104841553371337,-0.8444004518836872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0_0,0,-0.7103445561470441,-0.8375249703196276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1_0,0,-0.7024658412454038,-0.779931376810963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2_0,0,-0.5964789349436342,0.12623076812393638,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3_0,0,-0.36141624272210043,-5.359643771441015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4_0,0,-0.26784022149995346,-1.6854682256830404,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5_0,0,-0.7015926442007613,-0.8106123608039527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6_0,0,-0.6343937426135925,-1.6715395426237252,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7_0,0,-0.7104841555018832,-0.8444005915383103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8_0,0,-0.7104841608073368,-0.8444004850651131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9_0,0,-0.14463266079214052,-6.682694972619264,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea_0,0,-0.7104832506752137,-0.8443652041218724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb_0,0,-0.7104841492713517,-0.8444004492092687,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec_0,0,-0.7104839712121198,-0.8444020955729259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed_0,0,-0.71046894773765,-0.8436214997121994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee_0,0,-0.710484146678044,-0.8444007103801109,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef_0,0,-0.7100342314059157,-0.8351890853658993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0_0,0,-0.7058136519104777,-0.7052034287809773,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1_0,0,0.12134704696710828,-11.16996695710724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2_0,0,-0.7104841629377716,-0.8444005200358752,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3_0,0,6.301085874602626,-88.97205602527836,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4_0,0,0.06114013193574283,7.70552444284222,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5_0,0,-0.6610318099627506,-1.6010698012757745,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6_0,0,0.7443398536577884,-19.010376430097924,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7_0,0,-0.6810613517554222,-0.41747633837911907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8_0,0,-0.7073556233418441,-0.7873185965676119,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9_0,0,-0.710476185417842,-0.8441428123342493,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa_0,0,-0.7104841623359059,-0.8444005225600187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb_0,0,-0.710484161529645,-0.8444005431530072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc_0,0,-0.7104839916282982,-0.8443974317085592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd_0,0,-0.7104841632561751,-0.8444005153041803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe_0,0,-0.7104841585895381,-0.8444005896869792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff_0,0,-0.7104841516248807,-0.8444003660991302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100_0,0,-0.7104841607286781,-0.8444005344239819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101_0,0,-0.7104841521633171,-0.844400369038414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102_0,0,-0.7104841310253676,-0.8444006049552666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103_0,0,-0.7104841480809703,-0.844400609465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104_0,0,-0.7101417786228674,-0.8293580221490668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105_0,0,-0.7104749866237057,-0.8445394988505837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106_0,0,-0.691897362639643,-0.42644291355914327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107_0,0,-0.710480614639905,-0.8442233724864798,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108_0,0,-0.709638173584323,-0.8025117623909728,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109_0,0,-0.7104841614422879,-0.8444005149114264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a_0,0,-0.7104841618469174,-0.8444005147132135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b_0,0,0.30294843331867427,-6.171724456994355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c_0,0,-0.7101090654438559,-0.8275226167824798,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d_0,0,-0.5342296988005513,0.5138568929196594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e_0,0,-0.22914624310417683,3.292254933222503,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f_0,0,0.42390670701216315,3.543808802442158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110_0,0,-0.7102289901585642,-0.8327993181880677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111_0,0,-0.2915935672551875,-0.702138904171096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112_0,0,-0.709892837679354,-0.8205991622021738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113_0,0,-0.2508374535867006,1.484979684019695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114_0,0,3.555759716944486,-11.489204741358686,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115_0,0,-0.7104841389467927,-0.8444007511253928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116_0,0,-0.44979944581470516,-1.9182647094367076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117_0,0,-0.7104841629055849,-0.8444005151567776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118_0,0,0.7368145491782053,-7.413316019112383,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119_0,0,0.3316611722729989,11.471120522943009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a_0,0,-0.7104829703787202,-0.8443465816979443,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b_0,0,-0.7104841609433818,-0.8444005384234632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c_0,0,-0.7104841281083217,-0.844400844641968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d_0,0,-0.7104841617644854,-0.8444005075507274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e_0,0,-0.710477484450985,-0.8445159059414832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f_0,0,-0.7104841623110629,-0.8444004991233863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120_0,0,0.22508512652548368,-6.820699566208246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4_0,1,2.95169634853153,-45.84090030131051,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5_0,1,48.32807790430206,-494.56206980236266,"{""type"":""MultiPoint"",""coordinates"":[]}"
